SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE
99694.0,55.0,78.0,17.0,39.0,12.0,0.0,0.0,1.0,0.0,104.0,306.0,201.0
99639.0,63.0,95.0,18.0,51.0,16.0,0.0,0.0,1.0,0.0,117.0,361.0,243.0
99589.0,73.0,111.0,19.0,53.0,17.0,1.0,0.0,1.0,0.0,136.0,411.0,274.0
99511.0,90.0,136.0,23.0,60.0,19.0,1.0,0.0,1.0,0.0,159.0,489.0,329.0
99429.0,107.0,151.0,23.0,78.0,21.0,3.0,0.0,1.0,0.0,187.0,571.0,383.0
99323.0,123.0,187.0,27.0,101.0,26.0,2.0,0.0,1.0,0.0,210.0,677.0,466.0
99183.0,152.0,235.0,38.0,111.0,25.0,3.0,0.0,1.0,0.0,252.0,817.0,564.0
99052.0,187.0,260.0,43.0,133.0,22.0,4.0,0.0,2.0,0.0,297.0,948.0,649.0
98897.0,222.0,290.0,39.0,161.0,31.0,1.0,0.0,3.0,0.0,356.0,1103.0,744.0
98703.0,258.0,344.0,52.0,181.0,34.0,2.0,0.0,4.0,0.0,422.0,1297.0,871.0
98476.0,293.0,396.0,68.0,228.0,42.0,1.0,0.0,4.0,0.0,492.0,1524.0,1028.0
98177.0,353.0,495.0,91.0,265.0,43.0,4.0,0.0,4.0,0.0,568.0,1823.0,1251.0
97859.0,412.0,599.0,102.0,305.0,54.0,5.0,0.0,4.0,0.0,660.0,2141.0,1477.0
97517.0,461.0,697.0,120.0,338.0,62.0,7.0,0.0,5.0,0.0,793.0,2483.0,1685.0
97101.0,542.0,771.0,134.0,433.0,73.0,4.0,1.0,6.0,0.0,935.0,2899.0,1958.0
96552.0,655.0,932.0,159.0,507.0,86.0,3.0,0.0,8.0,0.0,1098.0,3448.0,2342.0
95938.0,786.0,1127.0,177.0,588.0,104.0,4.0,0.0,8.0,0.0,1268.0,4062.0,2786.0
95319.0,905.0,1248.0,182.0,695.0,137.0,3.0,0.0,8.0,0.0,1503.0,4681.0,3170.0
94518.0,1064.0,1472.0,197.0,810.0,164.0,4.0,0.0,8.0,0.0,1763.0,5482.0,3711.0
93564.0,1254.0,1756.0,238.0,917.0,183.0,5.0,0.0,8.0,0.0,2075.0,6436.0,4353.0
92558.0,1472.0,1977.0,278.0,1090.0,195.0,9.0,0.0,8.0,0.0,2413.0,7442.0,5021.0
91345.0,1680.0,2285.0,336.0,1280.0,216.0,8.0,0.0,9.0,0.0,2841.0,8655.0,5805.0
90004.0,1912.0,2599.0,380.0,1510.0,236.0,16.0,1.0,9.0,0.0,3333.0,9996.0,6654.0
88527.0,2156.0,2932.0,430.0,1710.0,262.0,16.0,2.0,10.0,1.0,3954.0,11473.0,7509.0
86785.0,2469.0,3339.0,477.0,1982.0,304.0,18.0,0.0,12.0,0.0,4614.0,13215.0,8589.0
84927.0,2775.0,3757.0,538.0,2235.0,347.0,19.0,1.0,13.0,0.0,5388.0,15073.0,9672.0
82980.0,3058.0,4107.0,576.0,2537.0,406.0,24.0,2.0,15.0,0.0,6295.0,17020.0,10710.0
80799.0,3392.0,4474.0,661.0,2873.0,458.0,18.0,2.0,18.0,1.0,7304.0,19201.0,11879.0
78438.0,3696.0,4871.0,724.0,3240.0,527.0,30.0,1.0,22.0,0.0,8451.0,21562.0,13089.0
75925.0,4033.0,5314.0,792.0,3593.0,564.0,35.0,3.0,23.0,0.0,9718.0,24075.0,14334.0
73300.0,4403.0,5735.0,822.0,3915.0,627.0,30.0,1.0,26.0,2.0,11139.0,26700.0,15535.0
70613.0,4683.0,6042.0,872.0,4304.0,677.0,31.0,3.0,28.0,0.0,12747.0,29387.0,16612.0
67750.0,4990.0,6337.0,906.0,4681.0,743.0,45.0,4.0,32.0,0.0,14512.0,32250.0,17706.0
64953.0,5212.0,6546.0,891.0,5015.0,832.0,42.0,2.0,35.0,2.0,16470.0,35047.0,18542.0
62021.0,5455.0,6643.0,909.0,5458.0,901.0,46.0,1.0,41.0,1.0,18524.0,37979.0,19414.0
59118.0,5683.0,6751.0,920.0,5713.0,940.0,51.0,6.0,44.0,0.0,20774.0,40882.0,20064.0
56317.0,5780.0,6817.0,936.0,5885.0,971.0,53.0,2.0,50.0,1.0,23188.0,43683.0,20445.0
53801.0,5676.0,6645.0,903.0,6102.0,996.0,64.0,6.0,54.0,1.0,25752.0,46199.0,20393.0
51232.0,5612.0,6399.0,891.0,6328.0,981.0,82.0,1.0,61.0,2.0,28411.0,48768.0,20296.0
48889.0,5536.0,6068.0,837.0,6377.0,1000.0,90.0,5.0,64.0,2.0,31132.0,51111.0,19915.0
46694.0,5315.0,5800.0,767.0,6301.0,997.0,95.0,2.0,77.0,3.0,33949.0,53306.0,19280.0
44721.0,5041.0,5491.0,707.0,6125.0,965.0,93.0,8.0,85.0,1.0,36763.0,55279.0,18431.0
42909.0,4806.0,5062.0,626.0,5905.0,953.0,71.0,10.0,94.0,2.0,39562.0,57091.0,17435.0
41330.0,4475.0,4620.0,567.0,5646.0,899.0,80.0,10.0,105.0,3.0,42265.0,58670.0,16300.0
39864.0,4166.0,4176.0,514.0,5336.0,832.0,75.0,1.0,111.0,5.0,44920.0,60136.0,15105.0
38630.0,3813.0,3695.0,462.0,4990.0,794.0,65.0,4.0,120.0,0.0,47427.0,61370.0,13823.0
37539.0,3432.0,3343.0,426.0,4607.0,703.0,71.0,3.0,130.0,1.0,49745.0,62461.0,12586.0
36588.0,3106.0,2899.0,367.0,4262.0,632.0,73.0,6.0,134.0,1.0,51932.0,63412.0,11346.0
35791.0,2739.0,2533.0,303.0,3870.0,579.0,70.0,4.0,141.0,2.0,53968.0,64209.0,10100.0
35079.0,2390.0,2245.0,256.0,3355.0,524.0,71.0,5.0,147.0,2.0,55926.0,64921.0,8848.0
34500.0,2099.0,1901.0,215.0,3034.0,445.0,65.0,5.0,151.0,4.0,57581.0,65500.0,7768.0
34017.0,1818.0,1630.0,189.0,2662.0,377.0,46.0,5.0,164.0,1.0,59091.0,65983.0,6728.0
33543.0,1604.0,1399.0,145.0,2333.0,357.0,25.0,5.0,172.0,1.0,60416.0,66457.0,5869.0
33169.0,1374.0,1188.0,118.0,2030.0,300.0,47.0,3.0,176.0,3.0,61592.0,66831.0,5063.0
32845.0,1195.0,1040.0,89.0,1717.0,252.0,48.0,1.0,180.0,1.0,62632.0,67155.0,4343.0
32604.0,1020.0,862.0,68.0,1520.0,217.0,33.0,2.0,183.0,0.0,63491.0,67396.0,3722.0
32375.0,873.0,752.0,64.0,1280.0,174.0,35.0,4.0,187.0,0.0,64256.0,67625.0,3182.0
32153.0,769.0,640.0,54.0,1094.0,145.0,17.0,6.0,192.0,1.0,64929.0,67847.0,2726.0
31986.0,646.0,547.0,49.0,940.0,114.0,20.0,3.0,195.0,3.0,65497.0,68014.0,2322.0
31854.0,553.0,480.0,47.0,807.0,89.0,25.0,1.0,199.0,0.0,65945.0,68146.0,2002.0
31744.0,466.0,403.0,42.0,693.0,71.0,20.0,1.0,201.0,0.0,66359.0,68256.0,1696.0
31668.0,393.0,331.0,27.0,585.0,63.0,14.0,3.0,206.0,1.0,66709.0,68332.0,1417.0
31581.0,332.0,274.0,26.0,495.0,56.0,11.0,3.0,207.0,1.0,67014.0,68419.0,1198.0
31518.0,275.0,217.0,18.0,425.0,53.0,8.0,1.0,212.0,0.0,67273.0,68482.0,997.0
31464.0,229.0,177.0,17.0,369.0,42.0,5.0,1.0,214.0,0.0,67482.0,68536.0,840.0
31417.0,187.0,148.0,14.0,299.0,34.0,3.0,1.0,216.0,0.0,67681.0,68583.0,686.0
31379.0,179.0,125.0,12.0,243.0,20.0,3.0,0.0,216.0,1.0,67822.0,68621.0,583.0
31355.0,146.0,106.0,9.0,193.0,18.0,1.0,0.0,216.0,0.0,67956.0,68645.0,473.0
31325.0,124.0,88.0,5.0,158.0,13.0,2.0,0.0,216.0,0.0,68069.0,68675.0,390.0
31301.0,109.0,71.0,4.0,141.0,12.0,2.0,0.0,216.0,0.0,68144.0,68699.0,339.0
31281.0,88.0,59.0,5.0,121.0,11.0,1.0,0.0,216.0,0.0,68218.0,68719.0,285.0
31264.0,73.0,56.0,4.0,88.0,10.0,0.0,1.0,216.0,0.0,68288.0,68736.0,232.0
31250.0,53.0,51.0,2.0,78.0,8.0,0.0,0.0,216.0,1.0,68341.0,68750.0,193.0
31236.0,48.0,48.0,1.0,64.0,8.0,0.0,0.0,216.0,0.0,68379.0,68764.0,169.0
31224.0,42.0,44.0,1.0,58.0,6.0,1.0,0.0,216.0,0.0,68408.0,68776.0,152.0
31215.0,36.0,39.0,2.0,48.0,4.0,1.0,0.0,216.0,0.0,68439.0,68785.0,130.0
31210.0,27.0,29.0,3.0,40.0,3.0,0.0,0.0,216.0,0.0,68472.0,68790.0,102.0
31206.0,24.0,25.0,2.0,36.0,2.0,0.0,0.0,216.0,0.0,68489.0,68794.0,89.0
31201.0,22.0,17.0,1.0,34.0,2.0,1.0,0.0,216.0,0.0,68506.0,68799.0,77.0
31198.0,22.0,15.0,1.0,24.0,2.0,0.0,0.0,216.0,0.0,68522.0,68802.0,64.0
31194.0,20.0,9.0,0.0,23.0,3.0,0.0,0.0,216.0,0.0,68535.0,68806.0,55.0
31190.0,18.0,8.0,0.0,22.0,1.0,0.0,0.0,216.0,0.0,68545.0,68810.0,49.0
31187.0,13.0,8.0,0.0,18.0,1.0,0.0,0.0,216.0,0.0,68557.0,68813.0,40.0
31186.0,12.0,6.0,0.0,14.0,0.0,0.0,0.0,216.0,0.0,68566.0,68814.0,32.0
31185.0,11.0,5.0,0.0,10.0,0.0,0.0,0.0,216.0,0.0,68573.0,68815.0,26.0
31184.0,10.0,4.0,0.0,5.0,0.0,0.0,0.0,216.0,0.0,68581.0,68816.0,19.0
31184.0,10.0,0.0,0.0,8.0,0.0,0.0,0.0,216.0,0.0,68582.0,68816.0,18.0
31183.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,216.0,0.0,68587.0,68817.0,14.0
31182.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,216.0,0.0,68589.0,68818.0,13.0
31181.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,216.0,0.0,68592.0,68819.0,11.0
31180.0,7.0,1.0,0.0,2.0,0.0,0.0,0.0,216.0,0.0,68594.0,68820.0,10.0
31180.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,216.0,0.0,68598.0,68820.0,6.0
31180.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,216.0,0.0,68598.0,68820.0,6.0
31180.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,216.0,0.0,68602.0,68820.0,2.0
31180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68603.0,68820.0,1.0
31180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68603.0,68820.0,1.0
31180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68603.0,68820.0,1.0
31180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68603.0,68820.0,1.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,68604.0,68820.0,0.0
