SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE
98556.0,274.0,392.0,62.0,191.0,40.0,2.0,0.0,1.0,0.0,482.0,1444.0,961.0
98327.0,308.0,449.0,68.0,245.0,49.0,4.0,0.0,1.0,0.0,549.0,1673.0,1123.0
98033.0,354.0,532.0,81.0,287.0,56.0,1.0,0.0,2.0,0.0,654.0,1967.0,1311.0
97732.0,419.0,599.0,87.0,334.0,60.0,3.0,0.0,3.0,0.0,763.0,2268.0,1502.0
97344.0,487.0,696.0,108.0,386.0,70.0,2.0,0.0,3.0,0.0,904.0,2656.0,1749.0
96904.0,573.0,811.0,132.0,454.0,82.0,3.0,0.0,3.0,0.0,1038.0,3096.0,2055.0
96413.0,655.0,938.0,169.0,519.0,86.0,3.0,0.0,4.0,0.0,1213.0,3587.0,2370.0
95883.0,759.0,1049.0,198.0,603.0,90.0,6.0,0.0,4.0,0.0,1408.0,4117.0,2705.0
95202.0,902.0,1208.0,208.0,697.0,105.0,5.0,0.0,4.0,0.0,1669.0,4798.0,3125.0
94421.0,1056.0,1393.0,214.0,812.0,150.0,3.0,0.0,5.0,0.0,1946.0,5579.0,3628.0
93531.0,1231.0,1635.0,253.0,922.0,178.0,6.0,0.0,5.0,0.0,2239.0,6469.0,4225.0
92490.0,1437.0,1900.0,299.0,1054.0,207.0,7.0,0.0,5.0,0.0,2601.0,7510.0,4904.0
91388.0,1632.0,2192.0,342.0,1170.0,232.0,9.0,0.0,5.0,0.0,3030.0,8612.0,5577.0
90131.0,1865.0,2466.0,372.0,1391.0,266.0,9.0,0.0,6.0,0.0,3494.0,9869.0,6369.0
88716.0,2133.0,2763.0,415.0,1582.0,300.0,12.0,2.0,7.0,0.0,4070.0,11284.0,7207.0
87072.0,2415.0,3148.0,474.0,1852.0,333.0,19.0,0.0,8.0,1.0,4678.0,12928.0,8242.0
85242.0,2681.0,3600.0,496.0,2130.0,391.0,23.0,1.0,8.0,0.0,5428.0,14758.0,9322.0
83228.0,2987.0,4041.0,575.0,2407.0,442.0,24.0,1.0,11.0,0.0,6284.0,16772.0,10477.0
81059.0,3357.0,4482.0,652.0,2688.0,459.0,32.0,0.0,15.0,0.0,7256.0,18941.0,11670.0
78816.0,3639.0,4822.0,703.0,3080.0,519.0,36.0,2.0,15.0,0.0,8368.0,21184.0,12801.0
76257.0,4011.0,5236.0,770.0,3496.0,565.0,30.0,4.0,20.0,0.0,9611.0,23743.0,14112.0
73452.0,4433.0,5825.0,814.0,3802.0,632.0,31.0,3.0,24.0,1.0,10983.0,26548.0,15541.0
70705.0,4772.0,6205.0,832.0,4180.0,695.0,41.0,2.0,27.0,1.0,12540.0,29295.0,16728.0
67893.0,5094.0,6452.0,830.0,4611.0,776.0,44.0,0.0,33.0,0.0,14267.0,32107.0,17807.0
65059.0,5300.0,6621.0,867.0,5032.0,820.0,39.0,2.0,37.0,0.0,16223.0,34941.0,18681.0
62236.0,5520.0,6708.0,879.0,5422.0,877.0,53.0,4.0,41.0,1.0,18259.0,37764.0,19464.0
59351.0,5671.0,6715.0,890.0,5800.0,932.0,56.0,3.0,47.0,2.0,20533.0,40649.0,20069.0
56501.0,5799.0,6741.0,905.0,6036.0,932.0,66.0,2.0,53.0,0.0,22965.0,43499.0,20481.0
53820.0,5901.0,6659.0,893.0,6176.0,956.0,69.0,2.0,63.0,0.0,25461.0,46180.0,20656.0
51297.0,5770.0,6424.0,888.0,6295.0,961.0,76.0,6.0,68.0,1.0,28214.0,48703.0,20421.0
48936.0,5619.0,6172.0,854.0,6261.0,965.0,78.0,4.0,74.0,3.0,31034.0,51064.0,19956.0
46755.0,5407.0,5795.0,808.0,6269.0,955.0,82.0,1.0,81.0,1.0,33846.0,53245.0,19318.0
44732.0,5196.0,5374.0,768.0,6230.0,921.0,69.0,6.0,88.0,0.0,36616.0,55268.0,18564.0
42838.0,4929.0,5006.0,707.0,6052.0,911.0,76.0,6.0,101.0,1.0,39373.0,57162.0,17688.0
41172.0,4611.0,4699.0,646.0,5718.0,904.0,84.0,4.0,109.0,2.0,42051.0,58828.0,16668.0
39707.0,4204.0,4255.0,563.0,5377.0,870.0,79.0,5.0,116.0,1.0,44823.0,60293.0,15354.0
38388.0,3849.0,3885.0,509.0,4990.0,811.0,76.0,9.0,127.0,1.0,47355.0,61612.0,14130.0
37223.0,3509.0,3464.0,449.0,4634.0,751.0,78.0,4.0,139.0,4.0,49745.0,62777.0,12893.0
36217.0,3152.0,3057.0,409.0,4343.0,680.0,68.0,9.0,143.0,2.0,51920.0,63783.0,11720.0
35323.0,2824.0,2664.0,357.0,4021.0,611.0,77.0,4.0,157.0,2.0,53960.0,64677.0,10560.0
34546.0,2535.0,2340.0,301.0,3616.0,566.0,53.0,6.0,165.0,0.0,55872.0,65454.0,9417.0
33882.0,2224.0,2083.0,268.0,3211.0,487.0,68.0,3.0,176.0,1.0,57597.0,66118.0,8345.0
33330.0,1955.0,1814.0,202.0,2822.0,449.0,59.0,4.0,184.0,1.0,59180.0,66670.0,7306.0
32859.0,1693.0,1540.0,168.0,2517.0,394.0,60.0,2.0,190.0,2.0,60575.0,67141.0,6376.0
32450.0,1472.0,1343.0,135.0,2196.0,345.0,45.0,4.0,198.0,0.0,61812.0,67550.0,5540.0
32122.0,1267.0,1134.0,116.0,1912.0,278.0,37.0,4.0,202.0,3.0,62925.0,67878.0,4751.0
31803.0,1114.0,988.0,95.0,1684.0,242.0,29.0,4.0,207.0,2.0,63832.0,68197.0,4158.0
31573.0,941.0,825.0,89.0,1481.0,191.0,27.0,1.0,209.0,1.0,64662.0,68427.0,3556.0
31365.0,802.0,696.0,81.0,1253.0,154.0,33.0,3.0,211.0,0.0,65402.0,68635.0,3022.0
31180.0,683.0,597.0,68.0,1062.0,126.0,29.0,5.0,214.0,1.0,66035.0,68820.0,2571.0
31054.0,596.0,484.0,57.0,899.0,105.0,22.0,1.0,221.0,0.0,66561.0,68946.0,2164.0
30938.0,522.0,389.0,42.0,752.0,98.0,15.0,2.0,224.0,0.0,67018.0,69062.0,1820.0
30845.0,426.0,338.0,30.0,643.0,83.0,12.0,2.0,226.0,1.0,67394.0,69155.0,1535.0
30748.0,365.0,284.0,24.0,530.0,74.0,9.0,4.0,229.0,1.0,67732.0,69252.0,1291.0
30676.0,312.0,241.0,15.0,429.0,65.0,5.0,2.0,231.0,0.0,68024.0,69324.0,1069.0
30620.0,262.0,192.0,18.0,365.0,50.0,9.0,1.0,231.0,2.0,68250.0,69380.0,899.0
30572.0,220.0,165.0,13.0,311.0,38.0,5.0,0.0,232.0,1.0,68443.0,69428.0,753.0
30532.0,188.0,139.0,12.0,260.0,26.0,9.0,1.0,232.0,0.0,68601.0,69468.0,635.0
30492.0,166.0,117.0,8.0,223.0,24.0,6.0,1.0,233.0,0.0,68730.0,69508.0,545.0
30462.0,138.0,106.0,5.0,174.0,21.0,3.0,1.0,233.0,1.0,68856.0,69538.0,449.0
30432.0,120.0,93.0,6.0,151.0,20.0,3.0,0.0,233.0,1.0,68941.0,69568.0,394.0
30411.0,98.0,81.0,8.0,118.0,14.0,2.0,0.0,233.0,0.0,69035.0,69589.0,321.0
30401.0,80.0,64.0,8.0,107.0,6.0,3.0,1.0,233.0,0.0,69097.0,69599.0,269.0
30385.0,66.0,49.0,5.0,93.0,8.0,0.0,0.0,233.0,1.0,69160.0,69615.0,222.0
30373.0,57.0,36.0,5.0,79.0,7.0,1.0,0.0,233.0,0.0,69209.0,69627.0,185.0
30361.0,45.0,34.0,3.0,67.0,9.0,0.0,0.0,233.0,0.0,69248.0,69639.0,158.0
30357.0,36.0,27.0,3.0,50.0,8.0,1.0,0.0,233.0,0.0,69285.0,69643.0,125.0
30349.0,29.0,24.0,3.0,44.0,6.0,0.0,0.0,233.0,0.0,69312.0,69651.0,106.0
30345.0,27.0,18.0,3.0,37.0,2.0,0.0,0.0,233.0,0.0,69335.0,69655.0,87.0
30342.0,24.0,16.0,2.0,22.0,1.0,0.0,0.0,233.0,0.0,69360.0,69658.0,65.0
30339.0,18.0,14.0,1.0,15.0,2.0,0.0,0.0,233.0,0.0,69378.0,69661.0,50.0
30338.0,14.0,8.0,0.0,20.0,3.0,0.0,0.0,233.0,0.0,69384.0,69662.0,45.0
30335.0,14.0,6.0,0.0,16.0,2.0,0.0,0.0,233.0,0.0,69394.0,69665.0,38.0
30331.0,14.0,5.0,0.0,13.0,2.0,0.0,0.0,233.0,0.0,69402.0,69669.0,34.0
30330.0,9.0,5.0,0.0,9.0,2.0,0.0,0.0,233.0,0.0,69412.0,69670.0,25.0
30329.0,8.0,5.0,0.0,6.0,1.0,0.0,0.0,233.0,0.0,69418.0,69671.0,20.0
30328.0,6.0,5.0,0.0,5.0,0.0,1.0,0.0,233.0,0.0,69422.0,69672.0,17.0
30327.0,6.0,5.0,0.0,5.0,0.0,1.0,0.0,233.0,0.0,69423.0,69673.0,17.0
30327.0,4.0,3.0,0.0,4.0,0.0,1.0,0.0,233.0,0.0,69428.0,69673.0,12.0
30327.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,234.0,0.0,69429.0,69673.0,10.0
30326.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,234.0,0.0,69430.0,69674.0,10.0
30326.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,234.0,0.0,69436.0,69674.0,4.0
30326.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,234.0,0.0,69436.0,69674.0,4.0
30326.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,234.0,0.0,69437.0,69674.0,3.0
30326.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,234.0,0.0,69437.0,69674.0,3.0
30326.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,234.0,0.0,69438.0,69674.0,2.0
30326.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,234.0,0.0,69439.0,69674.0,1.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
30326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,69440.0,69674.0,0.0
