SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE
99537.0,103.0,116.0,25.0,70.0,11.0,0.0,0.0,1.0,0.0,137.0,463.0,325.0
99451.0,121.0,154.0,29.0,68.0,16.0,1.0,0.0,1.0,0.0,159.0,549.0,389.0
99351.0,140.0,185.0,28.0,74.0,24.0,2.0,0.0,1.0,0.0,195.0,649.0,453.0
99266.0,152.0,188.0,32.0,106.0,27.0,2.0,0.0,1.0,0.0,226.0,734.0,507.0
99123.0,178.0,228.0,43.0,122.0,31.0,3.0,0.0,1.0,0.0,271.0,877.0,605.0
98948.0,206.0,274.0,59.0,147.0,32.0,3.0,1.0,2.0,0.0,328.0,1052.0,722.0
98767.0,246.0,325.0,57.0,174.0,41.0,3.0,0.0,3.0,0.0,384.0,1233.0,846.0
98548.0,283.0,399.0,69.0,191.0,43.0,3.0,0.0,3.0,0.0,461.0,1452.0,988.0
98302.0,332.0,464.0,70.0,227.0,51.0,3.0,1.0,4.0,0.0,546.0,1698.0,1148.0
98025.0,397.0,526.0,81.0,272.0,48.0,5.0,0.0,5.0,0.0,641.0,1975.0,1329.0
97653.0,486.0,635.0,95.0,317.0,60.0,4.0,0.0,5.0,0.0,745.0,2347.0,1597.0
97265.0,595.0,717.0,100.0,384.0,73.0,3.0,1.0,5.0,0.0,857.0,2735.0,1873.0
96806.0,683.0,840.0,116.0,452.0,80.0,5.0,1.0,5.0,1.0,1011.0,3194.0,2178.0
96249.0,823.0,981.0,140.0,544.0,85.0,3.0,1.0,6.0,0.0,1168.0,3751.0,2577.0
95632.0,922.0,1165.0,167.0,602.0,101.0,7.0,0.0,7.0,0.0,1397.0,4368.0,2964.0
94923.0,1058.0,1347.0,188.0,702.0,118.0,5.0,0.0,8.0,0.0,1651.0,5077.0,3418.0
94143.0,1186.0,1541.0,237.0,798.0,124.0,9.0,0.0,9.0,0.0,1953.0,5857.0,3895.0
93285.0,1298.0,1742.0,275.0,947.0,137.0,11.0,0.0,9.0,0.0,2296.0,6715.0,4410.0
92269.0,1471.0,1975.0,296.0,1126.0,168.0,11.0,0.0,9.0,0.0,2675.0,7731.0,5047.0
91098.0,1664.0,2270.0,347.0,1279.0,210.0,9.0,1.0,10.0,0.0,3112.0,8902.0,5780.0
89751.0,1895.0,2571.0,371.0,1518.0,262.0,14.0,2.0,12.0,0.0,3604.0,10249.0,6633.0
88256.0,2176.0,2847.0,437.0,1761.0,273.0,11.0,2.0,14.0,1.0,4222.0,11744.0,7508.0
86626.0,2419.0,3223.0,475.0,2011.0,321.0,12.0,2.0,14.0,1.0,4896.0,13374.0,8464.0
84795.0,2702.0,3649.0,546.0,2228.0,353.0,15.0,1.0,17.0,1.0,5693.0,15205.0,9495.0
82820.0,3001.0,4083.0,576.0,2490.0,414.0,14.0,1.0,19.0,0.0,6582.0,17180.0,10579.0
80681.0,3313.0,4432.0,644.0,2847.0,474.0,21.0,0.0,20.0,1.0,7567.0,19319.0,11732.0
78279.0,3686.0,4892.0,669.0,3184.0,527.0,26.0,1.0,22.0,0.0,8714.0,21721.0,12985.0
75701.0,4061.0,5358.0,745.0,3527.0,578.0,26.0,0.0,23.0,1.0,9980.0,24299.0,14296.0
73207.0,4294.0,5674.0,813.0,3898.0,625.0,33.0,2.0,24.0,0.0,11430.0,26793.0,15339.0
70503.0,4661.0,5938.0,874.0,4355.0,662.0,30.0,3.0,26.0,0.0,12948.0,29497.0,16523.0
67755.0,4922.0,6273.0,893.0,4642.0,723.0,34.0,0.0,28.0,2.0,14728.0,32245.0,17489.0
64866.0,5163.0,6521.0,929.0,4988.0,818.0,44.0,1.0,31.0,0.0,16639.0,35134.0,18464.0
62137.0,5319.0,6597.0,904.0,5342.0,891.0,61.0,4.0,34.0,0.0,18711.0,37863.0,19118.0
59402.0,5419.0,6625.0,922.0,5640.0,936.0,58.0,2.0,39.0,1.0,20956.0,40598.0,19603.0
56672.0,5543.0,6558.0,902.0,5944.0,978.0,58.0,5.0,43.0,1.0,23296.0,43328.0,19989.0
53992.0,5605.0,6523.0,866.0,6073.0,992.0,66.0,4.0,50.0,2.0,25827.0,46008.0,20131.0
51478.0,5593.0,6306.0,825.0,6137.0,993.0,77.0,5.0,57.0,1.0,28528.0,48522.0,19937.0
49223.0,5482.0,6027.0,811.0,6211.0,991.0,81.0,7.0,63.0,1.0,31103.0,50777.0,19611.0
47071.0,5280.0,5732.0,740.0,6099.0,992.0,85.0,4.0,72.0,2.0,33923.0,52929.0,18934.0
45019.0,5049.0,5389.0,698.0,6088.0,939.0,87.0,5.0,80.0,0.0,36646.0,54981.0,18255.0
43278.0,4808.0,4965.0,672.0,5924.0,884.0,84.0,9.0,88.0,2.0,39286.0,56722.0,17348.0
41714.0,4426.0,4496.0,604.0,5638.0,849.0,83.0,9.0,98.0,2.0,42081.0,58286.0,16107.0
40232.0,4143.0,4116.0,528.0,5309.0,797.0,95.0,3.0,110.0,4.0,44663.0,59768.0,14995.0
38983.0,3778.0,3700.0,463.0,4989.0,750.0,80.0,9.0,117.0,1.0,47130.0,61017.0,13770.0
37861.0,3404.0,3347.0,406.0,4576.0,682.0,85.0,6.0,131.0,2.0,49500.0,62139.0,12508.0
36916.0,2978.0,2975.0,343.0,4165.0,640.0,59.0,9.0,141.0,2.0,51772.0,63084.0,11171.0
36086.0,2655.0,2634.0,302.0,3772.0,578.0,44.0,7.0,149.0,4.0,53769.0,63914.0,9996.0
35394.0,2369.0,2261.0,243.0,3415.0,518.0,66.0,5.0,157.0,0.0,55572.0,64606.0,8877.0
34784.0,2081.0,1939.0,202.0,3094.0,439.0,70.0,6.0,163.0,1.0,57221.0,65216.0,7832.0
34220.0,1836.0,1703.0,170.0,2725.0,398.0,57.0,2.0,169.0,2.0,58718.0,65780.0,6893.0
33797.0,1609.0,1455.0,139.0,2387.0,334.0,49.0,7.0,178.0,0.0,60045.0,66203.0,5980.0
33413.0,1394.0,1239.0,119.0,2070.0,289.0,47.0,6.0,185.0,2.0,61236.0,66587.0,5166.0
33083.0,1190.0,1091.0,100.0,1779.0,236.0,36.0,5.0,194.0,2.0,62284.0,66917.0,4439.0
32819.0,1007.0,906.0,88.0,1556.0,182.0,30.0,2.0,202.0,1.0,63207.0,67181.0,3772.0
32567.0,864.0,761.0,79.0,1363.0,153.0,19.0,3.0,204.0,2.0,63985.0,67433.0,3244.0
32371.0,745.0,641.0,70.0,1151.0,133.0,16.0,0.0,208.0,1.0,64664.0,67629.0,2757.0
32214.0,641.0,550.0,66.0,974.0,113.0,12.0,1.0,208.0,0.0,65221.0,67786.0,2357.0
32072.0,558.0,457.0,53.0,818.0,95.0,14.0,0.0,210.0,0.0,65723.0,67928.0,1995.0
31963.0,473.0,374.0,45.0,698.0,82.0,17.0,0.0,211.0,0.0,66137.0,68037.0,1689.0
31864.0,400.0,318.0,32.0,579.0,77.0,8.0,1.0,213.0,0.0,66508.0,68136.0,1415.0
31765.0,354.0,262.0,24.0,501.0,69.0,14.0,0.0,215.0,0.0,66796.0,68235.0,1224.0
31687.0,320.0,238.0,13.0,415.0,65.0,6.0,1.0,217.0,0.0,67038.0,68313.0,1058.0
31636.0,279.0,187.0,13.0,361.0,44.0,5.0,1.0,218.0,0.0,67256.0,68364.0,890.0
31595.0,228.0,154.0,8.0,302.0,40.0,5.0,0.0,220.0,0.0,67448.0,68405.0,737.0
31551.0,191.0,136.0,5.0,241.0,27.0,4.0,0.0,221.0,0.0,67624.0,68449.0,604.0
31507.0,160.0,122.0,6.0,203.0,18.0,2.0,0.0,221.0,0.0,67761.0,68493.0,511.0
31471.0,136.0,106.0,4.0,176.0,14.0,2.0,0.0,221.0,0.0,67870.0,68529.0,438.0
31437.0,112.0,108.0,3.0,145.0,11.0,2.0,0.0,221.0,0.0,67961.0,68563.0,381.0
31426.0,91.0,92.0,3.0,121.0,8.0,1.0,0.0,221.0,0.0,68037.0,68574.0,316.0
31411.0,74.0,82.0,2.0,96.0,7.0,1.0,0.0,221.0,0.0,68106.0,68589.0,262.0
31397.0,62.0,62.0,2.0,94.0,6.0,1.0,0.0,221.0,0.0,68155.0,68603.0,227.0
31385.0,54.0,48.0,2.0,89.0,5.0,1.0,0.0,221.0,0.0,68195.0,68615.0,199.0
31375.0,44.0,36.0,4.0,83.0,5.0,0.0,0.0,221.0,0.0,68232.0,68625.0,172.0
31358.0,36.0,33.0,6.0,68.0,2.0,1.0,0.0,221.0,0.0,68275.0,68642.0,146.0
31352.0,30.0,24.0,4.0,61.0,4.0,0.0,0.0,221.0,0.0,68304.0,68648.0,123.0
31342.0,28.0,20.0,4.0,49.0,3.0,1.0,0.0,221.0,0.0,68332.0,68658.0,105.0
31339.0,27.0,15.0,3.0,39.0,4.0,0.0,0.0,221.0,0.0,68352.0,68661.0,88.0
31332.0,24.0,16.0,2.0,25.0,5.0,1.0,0.0,221.0,0.0,68374.0,68668.0,73.0
31327.0,23.0,16.0,2.0,16.0,5.0,0.0,0.0,221.0,0.0,68390.0,68673.0,62.0
31326.0,19.0,13.0,1.0,15.0,3.0,0.0,0.0,221.0,0.0,68402.0,68674.0,51.0
31323.0,13.0,8.0,1.0,18.0,2.0,0.0,0.0,221.0,0.0,68414.0,68677.0,42.0
31320.0,11.0,8.0,1.0,14.0,3.0,0.0,0.0,221.0,0.0,68422.0,68680.0,37.0
31320.0,9.0,6.0,1.0,13.0,2.0,0.0,0.0,221.0,0.0,68428.0,68680.0,31.0
31320.0,5.0,2.0,1.0,13.0,1.0,0.0,0.0,221.0,0.0,68437.0,68680.0,22.0
31319.0,5.0,1.0,0.0,13.0,2.0,0.0,0.0,221.0,0.0,68439.0,68681.0,21.0
31318.0,5.0,2.0,0.0,8.0,2.0,0.0,0.0,221.0,0.0,68444.0,68682.0,17.0
31314.0,5.0,4.0,0.0,6.0,1.0,0.0,0.0,221.0,0.0,68449.0,68686.0,16.0
31314.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,221.0,0.0,68454.0,68686.0,11.0
31314.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,221.0,0.0,68456.0,68686.0,9.0
31313.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,221.0,0.0,68458.0,68687.0,8.0
31313.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,221.0,0.0,68458.0,68687.0,8.0
31312.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,221.0,0.0,68460.0,68688.0,7.0
31312.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,221.0,0.0,68461.0,68688.0,6.0
31311.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,221.0,0.0,68463.0,68689.0,5.0
31311.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,221.0,0.0,68465.0,68689.0,3.0
31311.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,221.0,0.0,68466.0,68689.0,2.0
31311.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,221.0,0.0,68466.0,68689.0,2.0
31311.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,221.0,0.0,68466.0,68689.0,2.0
31311.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,221.0,0.0,68466.0,68689.0,2.0
31311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,221.0,0.0,68467.0,68689.0,1.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
31311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,68468.0,68689.0,0.0
