SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE
99345.0,144.0,182.0,43.0,86.0,20.0,0.0,0.0,1.0,0.0,179.0,655.0,475.0
99223.0,162.0,233.0,46.0,86.0,24.0,0.0,0.0,1.0,0.0,225.0,777.0,551.0
99089.0,186.0,250.0,51.0,123.0,33.0,1.0,0.0,1.0,0.0,266.0,911.0,644.0
98927.0,226.0,282.0,50.0,161.0,40.0,1.0,0.0,1.0,0.0,312.0,1073.0,760.0
98682.0,273.0,392.0,57.0,183.0,43.0,2.0,0.0,1.0,0.0,367.0,1318.0,950.0
98436.0,321.0,466.0,69.0,223.0,47.0,2.0,0.0,1.0,0.0,435.0,1564.0,1128.0
98138.0,373.0,568.0,78.0,257.0,50.0,2.0,0.0,1.0,0.0,533.0,1862.0,1328.0
97820.0,446.0,640.0,96.0,310.0,57.0,3.0,1.0,1.0,0.0,626.0,2180.0,1553.0
97417.0,525.0,745.0,113.0,377.0,62.0,4.0,0.0,2.0,0.0,755.0,2583.0,1826.0
96949.0,627.0,866.0,131.0,436.0,80.0,7.0,0.0,2.0,0.0,902.0,3051.0,2147.0
96418.0,729.0,1008.0,149.0,549.0,87.0,7.0,0.0,3.0,0.0,1050.0,3582.0,2529.0
95813.0,868.0,1152.0,184.0,626.0,98.0,9.0,1.0,3.0,0.0,1246.0,4187.0,2938.0
95062.0,1017.0,1350.0,221.0,728.0,118.0,8.0,1.0,4.0,0.0,1491.0,4938.0,3443.0
94242.0,1171.0,1546.0,255.0,874.0,125.0,8.0,3.0,6.0,0.0,1770.0,5758.0,3982.0
93325.0,1295.0,1780.0,286.0,1034.0,150.0,3.0,0.0,10.0,0.0,2117.0,6675.0,4548.0
92270.0,1486.0,2044.0,290.0,1160.0,195.0,6.0,0.0,10.0,0.0,2539.0,7730.0,5181.0
91086.0,1709.0,2316.0,306.0,1343.0,237.0,6.0,0.0,11.0,0.0,2986.0,8914.0,5917.0
89704.0,1934.0,2621.0,373.0,1551.0,274.0,7.0,0.0,11.0,0.0,3525.0,10296.0,6760.0
88217.0,2232.0,2949.0,419.0,1777.0,306.0,6.0,0.0,11.0,0.0,4083.0,11783.0,7689.0
86455.0,2525.0,3385.0,484.0,2010.0,345.0,8.0,1.0,11.0,0.0,4776.0,13545.0,8758.0
84594.0,2763.0,3830.0,547.0,2261.0,377.0,18.0,1.0,11.0,0.0,5598.0,15406.0,9797.0
82666.0,3075.0,4167.0,590.0,2557.0,420.0,21.0,0.0,11.0,1.0,6492.0,17334.0,10831.0
80548.0,3363.0,4515.0,630.0,2926.0,443.0,26.0,0.0,12.0,0.0,7537.0,19452.0,11903.0
78247.0,3701.0,4805.0,662.0,3304.0,523.0,27.0,1.0,15.0,0.0,8715.0,21753.0,13023.0
75746.0,4047.0,5229.0,706.0,3638.0,566.0,28.0,3.0,17.0,0.0,10020.0,24254.0,14217.0
73179.0,4375.0,5514.0,751.0,4012.0,626.0,21.0,2.0,23.0,0.0,11497.0,26821.0,15301.0
70622.0,4680.0,5814.0,756.0,4268.0,676.0,37.0,1.0,25.0,1.0,13120.0,29378.0,16233.0
67954.0,4988.0,5957.0,778.0,4664.0,726.0,37.0,2.0,28.0,1.0,14865.0,32046.0,17153.0
65277.0,5239.0,6084.0,801.0,4960.0,781.0,33.0,0.0,34.0,0.0,16791.0,34723.0,17898.0
62607.0,5342.0,6238.0,818.0,5178.0,810.0,57.0,2.0,35.0,0.0,18913.0,37393.0,18445.0
60129.0,5339.0,6185.0,822.0,5442.0,835.0,43.0,2.0,40.0,2.0,21161.0,39871.0,18670.0
57645.0,5380.0,6083.0,817.0,5615.0,826.0,61.0,4.0,42.0,0.0,23527.0,42355.0,18786.0
55269.0,5374.0,5991.0,776.0,5739.0,851.0,51.0,4.0,46.0,2.0,25897.0,44731.0,18788.0
53133.0,5251.0,5687.0,728.0,5756.0,881.0,59.0,5.0,50.0,3.0,28447.0,46867.0,18370.0
51151.0,5054.0,5325.0,682.0,5844.0,897.0,63.0,3.0,52.0,3.0,30926.0,48849.0,17871.0
49216.0,4845.0,5063.0,638.0,5733.0,908.0,58.0,2.0,58.0,0.0,33479.0,50784.0,17247.0
47556.0,4567.0,4631.0,581.0,5540.0,872.0,71.0,6.0,63.0,0.0,36113.0,52444.0,16268.0
45960.0,4256.0,4331.0,535.0,5244.0,819.0,80.0,3.0,70.0,1.0,38701.0,54040.0,15269.0
44506.0,3957.0,3971.0,495.0,4985.0,721.0,93.0,1.0,79.0,1.0,41191.0,55494.0,14224.0
43255.0,3650.0,3643.0,439.0,4624.0,678.0,84.0,7.0,84.0,0.0,43536.0,56745.0,13125.0
42177.0,3346.0,3276.0,392.0,4270.0,625.0,81.0,12.0,95.0,2.0,45724.0,57823.0,12004.0
41221.0,3110.0,2902.0,350.0,3868.0,570.0,83.0,7.0,109.0,4.0,47776.0,58779.0,10894.0
40408.0,2803.0,2552.0,280.0,3601.0,511.0,75.0,12.0,116.0,2.0,49640.0,59592.0,9836.0
39630.0,2532.0,2236.0,240.0,3353.0,485.0,56.0,5.0,128.0,6.0,51329.0,60370.0,8913.0
38958.0,2263.0,1987.0,203.0,3072.0,443.0,40.0,6.0,137.0,2.0,52889.0,61042.0,8016.0
38391.0,2007.0,1747.0,184.0,2701.0,381.0,53.0,4.0,143.0,2.0,54387.0,61609.0,7079.0
37920.0,1744.0,1546.0,159.0,2340.0,319.0,41.0,2.0,149.0,1.0,55779.0,62080.0,6152.0
37487.0,1520.0,1335.0,143.0,2079.0,273.0,40.0,5.0,153.0,0.0,56965.0,62513.0,5395.0
37113.0,1359.0,1155.0,120.0,1832.0,236.0,32.0,3.0,159.0,1.0,57990.0,62887.0,4738.0
36814.0,1173.0,978.0,94.0,1628.0,203.0,27.0,4.0,164.0,0.0,58915.0,63186.0,4107.0
36547.0,1001.0,836.0,79.0,1444.0,176.0,26.0,0.0,168.0,2.0,59721.0,63453.0,3564.0
36321.0,883.0,718.0,67.0,1253.0,149.0,21.0,1.0,170.0,0.0,60417.0,63679.0,3092.0
36111.0,739.0,639.0,65.0,1033.0,125.0,17.0,1.0,174.0,1.0,61095.0,63889.0,2620.0
35958.0,629.0,527.0,65.0,907.0,104.0,13.0,2.0,177.0,0.0,61618.0,64042.0,2247.0
35820.0,542.0,444.0,55.0,775.0,92.0,10.0,1.0,180.0,0.0,62081.0,64180.0,1919.0
35714.0,454.0,386.0,37.0,655.0,84.0,9.0,1.0,183.0,0.0,62477.0,64286.0,1626.0
35610.0,390.0,326.0,30.0,556.0,73.0,8.0,1.0,185.0,0.0,62821.0,64390.0,1384.0
35539.0,338.0,265.0,25.0,480.0,63.0,5.0,0.0,186.0,0.0,63099.0,64461.0,1176.0
35465.0,289.0,237.0,24.0,402.0,53.0,5.0,0.0,186.0,0.0,63339.0,64535.0,1010.0
35393.0,256.0,199.0,25.0,350.0,39.0,6.0,1.0,186.0,0.0,63545.0,64607.0,876.0
35346.0,203.0,167.0,14.0,297.0,40.0,5.0,0.0,187.0,0.0,63741.0,64654.0,726.0
35310.0,172.0,139.0,12.0,260.0,29.0,9.0,1.0,188.0,0.0,63880.0,64690.0,622.0
35279.0,143.0,125.0,6.0,214.0,31.0,4.0,1.0,189.0,0.0,64008.0,64721.0,524.0
35255.0,113.0,104.0,6.0,170.0,21.0,7.0,0.0,190.0,0.0,64134.0,64745.0,421.0
35234.0,96.0,86.0,6.0,149.0,19.0,3.0,0.0,190.0,0.0,64217.0,64766.0,359.0
35219.0,67.0,70.0,4.0,130.0,14.0,1.0,1.0,191.0,0.0,64303.0,64781.0,287.0
35203.0,55.0,57.0,2.0,111.0,10.0,6.0,0.0,191.0,1.0,64364.0,64797.0,242.0
35191.0,45.0,41.0,2.0,96.0,7.0,4.0,0.0,191.0,0.0,64423.0,64809.0,195.0
35179.0,39.0,33.0,2.0,82.0,5.0,2.0,1.0,191.0,0.0,64466.0,64821.0,164.0
35170.0,32.0,28.0,2.0,68.0,3.0,1.0,0.0,193.0,0.0,64503.0,64830.0,134.0
35161.0,31.0,24.0,1.0,52.0,1.0,1.0,0.0,193.0,0.0,64536.0,64839.0,110.0
35160.0,27.0,19.0,1.0,40.0,2.0,1.0,0.0,193.0,0.0,64557.0,64840.0,90.0
35152.0,21.0,20.0,2.0,31.0,1.0,0.0,1.0,193.0,0.0,64579.0,64848.0,76.0
35149.0,16.0,13.0,3.0,28.0,1.0,0.0,0.0,194.0,0.0,64596.0,64851.0,61.0
35148.0,12.0,11.0,2.0,19.0,1.0,0.0,0.0,194.0,0.0,64613.0,64852.0,45.0
35147.0,7.0,7.0,1.0,20.0,2.0,0.0,0.0,194.0,0.0,64622.0,64853.0,37.0
35144.0,6.0,8.0,1.0,18.0,2.0,0.0,0.0,194.0,0.0,64627.0,64856.0,35.0
35142.0,5.0,6.0,1.0,15.0,2.0,0.0,0.0,194.0,0.0,64635.0,64858.0,29.0
35142.0,2.0,5.0,0.0,11.0,3.0,0.0,0.0,194.0,0.0,64643.0,64858.0,21.0
35140.0,1.0,7.0,0.0,7.0,2.0,0.0,0.0,194.0,0.0,64649.0,64860.0,17.0
35139.0,2.0,6.0,0.0,5.0,1.0,1.0,0.0,194.0,0.0,64652.0,64861.0,15.0
35139.0,2.0,3.0,0.0,6.0,1.0,0.0,0.0,194.0,0.0,64655.0,64861.0,12.0
35139.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,194.0,0.0,64657.0,64861.0,10.0
35139.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,194.0,0.0,64659.0,64861.0,8.0
35139.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,194.0,0.0,64661.0,64861.0,6.0
35139.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,194.0,0.0,64663.0,64861.0,4.0
35138.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,194.0,0.0,64664.0,64862.0,4.0
35138.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,194.0,0.0,64665.0,64862.0,3.0
35138.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,194.0,0.0,64666.0,64862.0,2.0
35138.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,194.0,0.0,64666.0,64862.0,2.0
35137.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64667.0,64863.0,2.0
35137.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64667.0,64863.0,2.0
35137.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,194.0,0.0,64668.0,64863.0,1.0
35137.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,194.0,0.0,64668.0,64863.0,1.0
35137.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,194.0,0.0,64668.0,64863.0,1.0
35137.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,194.0,0.0,64668.0,64863.0,1.0
35134.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64669.0,64866.0,3.0
35134.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64669.0,64866.0,3.0
35134.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64669.0,64866.0,3.0
35134.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64669.0,64866.0,3.0
35134.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64670.0,64866.0,2.0
35134.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64670.0,64866.0,2.0
35134.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,194.0,0.0,64670.0,64866.0,2.0
35134.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,194.0,0.0,64670.0,64866.0,2.0
35134.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,194.0,0.0,64670.0,64866.0,2.0
35134.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,194.0,0.0,64671.0,64866.0,1.0
35134.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,194.0,0.0,64671.0,64866.0,1.0
35134.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,194.0,0.0,64671.0,64866.0,1.0
35134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64672.0,64866.0,0.0
35134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64672.0,64866.0,0.0
35134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64672.0,64866.0,0.0
35134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64672.0,64866.0,0.0
35134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64672.0,64866.0,0.0
35134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64672.0,64866.0,0.0
35134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64672.0,64866.0,0.0
35134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64672.0,64866.0,0.0
35134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64672.0,64866.0,0.0
35134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64672.0,64866.0,0.0
35134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64672.0,64866.0,0.0
35134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64672.0,64866.0,0.0
35134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64672.0,64866.0,0.0
35134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64672.0,64866.0,0.0
35134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64672.0,64866.0,0.0
35134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64672.0,64866.0,0.0
35134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64672.0,64866.0,0.0
35134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64672.0,64866.0,0.0
35134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64672.0,64866.0,0.0
35134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64672.0,64866.0,0.0
35134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64672.0,64866.0,0.0
35134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64672.0,64866.0,0.0
35134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64672.0,64866.0,0.0
35134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64672.0,64866.0,0.0
35134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64672.0,64866.0,0.0
35134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64672.0,64866.0,0.0
35134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64672.0,64866.0,0.0
35134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64672.0,64866.0,0.0
35134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64672.0,64866.0,0.0
35134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64672.0,64866.0,0.0
35134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64672.0,64866.0,0.0
35134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64672.0,64866.0,0.0
35134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64672.0,64866.0,0.0
35134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64672.0,64866.0,0.0
35134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64672.0,64866.0,0.0
35134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64672.0,64866.0,0.0
35134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64672.0,64866.0,0.0
35134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,64672.0,64866.0,0.0
