SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE
98353.0,336.0,444.0,70.0,240.0,45.0,5.0,0.0,1.0,0.0,506.0,1647.0,1140.0
98066.0,385.0,514.0,88.0,283.0,49.0,0.0,0.0,2.0,0.0,613.0,1934.0,1319.0
97725.0,437.0,606.0,107.0,328.0,52.0,2.0,0.0,2.0,0.0,741.0,2275.0,1532.0
97357.0,500.0,712.0,118.0,390.0,68.0,3.0,0.0,2.0,0.0,850.0,2643.0,1791.0
96909.0,585.0,845.0,126.0,430.0,88.0,9.0,0.0,2.0,0.0,1006.0,3091.0,2083.0
96346.0,699.0,1003.0,160.0,513.0,101.0,2.0,0.0,3.0,0.0,1173.0,3654.0,2478.0
95713.0,824.0,1170.0,181.0,620.0,123.0,4.0,0.0,3.0,0.0,1362.0,4287.0,2922.0
94999.0,988.0,1361.0,211.0,696.0,133.0,5.0,0.0,4.0,0.0,1603.0,5001.0,3394.0
94155.0,1147.0,1571.0,243.0,845.0,154.0,6.0,0.0,5.0,0.0,1874.0,5845.0,3966.0
93240.0,1281.0,1793.0,271.0,994.0,185.0,8.0,0.0,5.0,0.0,2223.0,6760.0,4532.0
92112.0,1488.0,2103.0,315.0,1147.0,225.0,13.0,0.0,5.0,0.0,2592.0,7888.0,5291.0
90759.0,1737.0,2488.0,389.0,1319.0,246.0,13.0,0.0,5.0,0.0,3044.0,9241.0,6192.0
89392.0,1972.0,2810.0,403.0,1545.0,284.0,17.0,0.0,7.0,0.0,3570.0,10608.0,7031.0
87884.0,2252.0,3080.0,446.0,1787.0,309.0,15.0,2.0,9.0,0.0,4216.0,12116.0,7891.0
86146.0,2538.0,3442.0,511.0,2076.0,357.0,21.0,0.0,9.0,2.0,4898.0,13854.0,8947.0
84153.0,2902.0,3876.0,580.0,2401.0,387.0,17.0,1.0,12.0,0.0,5671.0,15847.0,10164.0
81932.0,3268.0,4387.0,646.0,2688.0,434.0,20.0,2.0,13.0,0.0,6610.0,18068.0,11445.0
79734.0,3596.0,4769.0,677.0,3006.0,499.0,21.0,0.0,16.0,1.0,7681.0,20266.0,12569.0
77401.0,3942.0,5093.0,708.0,3358.0,581.0,37.0,3.0,17.0,0.0,8860.0,22599.0,13722.0
74816.0,4283.0,5407.0,776.0,3778.0,611.0,29.0,1.0,20.0,2.0,10277.0,25184.0,14887.0
72116.0,4587.0,5782.0,824.0,4149.0,674.0,46.0,2.0,20.0,1.0,11799.0,27884.0,16065.0
69425.0,4847.0,5996.0,860.0,4538.0,744.0,47.0,3.0,22.0,1.0,13517.0,30575.0,17036.0
66555.0,5184.0,6289.0,856.0,4884.0,803.0,46.0,4.0,30.0,0.0,15349.0,33445.0,18066.0
63710.0,5484.0,6518.0,846.0,5121.0,850.0,52.0,6.0,35.0,1.0,17377.0,36290.0,18878.0
60898.0,5620.0,6672.0,889.0,5391.0,868.0,53.0,3.0,44.0,3.0,19559.0,39102.0,19499.0
58229.0,5693.0,6603.0,878.0,5663.0,926.0,49.0,3.0,47.0,2.0,21907.0,41771.0,19817.0
55673.0,5705.0,6387.0,872.0,5940.0,925.0,59.0,4.0,52.0,0.0,24383.0,44327.0,19892.0
53196.0,5640.0,6147.0,824.0,6137.0,958.0,64.0,3.0,60.0,1.0,26970.0,46804.0,19774.0
50847.0,5470.0,5931.0,808.0,6180.0,953.0,68.0,5.0,65.0,0.0,29673.0,49153.0,19415.0
48704.0,5317.0,5649.0,773.0,6127.0,939.0,70.0,4.0,71.0,1.0,32345.0,51296.0,18880.0
46764.0,5115.0,5314.0,689.0,5930.0,931.0,66.0,9.0,78.0,2.0,35102.0,53236.0,18056.0
45043.0,4817.0,4911.0,613.0,5663.0,908.0,76.0,2.0,91.0,1.0,37875.0,54957.0,16991.0
43459.0,4457.0,4533.0,556.0,5411.0,881.0,71.0,4.0,93.0,1.0,40534.0,56541.0,15914.0
42039.0,4165.0,4097.0,491.0,5178.0,800.0,95.0,3.0,101.0,2.0,43029.0,57961.0,14831.0
40812.0,3826.0,3711.0,448.0,4886.0,743.0,87.0,5.0,110.0,1.0,45371.0,59188.0,13707.0
39693.0,3449.0,3284.0,394.0,4547.0,694.0,82.0,10.0,118.0,1.0,47728.0,60307.0,12461.0
38737.0,3069.0,2974.0,342.0,4137.0,628.0,74.0,6.0,130.0,2.0,49901.0,61263.0,11232.0
37931.0,2724.0,2598.0,297.0,3810.0,551.0,78.0,4.0,146.0,0.0,51861.0,62069.0,10062.0
37200.0,2399.0,2270.0,271.0,3429.0,476.0,71.0,5.0,155.0,0.0,53724.0,62800.0,8921.0
36571.0,2124.0,1963.0,238.0,3088.0,432.0,64.0,9.0,162.0,2.0,55347.0,63429.0,7920.0
36041.0,1827.0,1698.0,194.0,2735.0,374.0,43.0,3.0,175.0,3.0,56907.0,63959.0,6877.0
35570.0,1574.0,1472.0,174.0,2417.0,334.0,48.0,5.0,180.0,2.0,58224.0,64430.0,6026.0
35168.0,1401.0,1229.0,144.0,2114.0,295.0,37.0,3.0,182.0,4.0,59423.0,64832.0,5227.0
34817.0,1257.0,1083.0,125.0,1858.0,249.0,37.0,1.0,186.0,1.0,60386.0,65183.0,4611.0
34529.0,1149.0,905.0,108.0,1584.0,227.0,32.0,3.0,190.0,0.0,61273.0,65471.0,4008.0
34304.0,961.0,755.0,83.0,1339.0,205.0,27.0,3.0,196.0,0.0,62127.0,65696.0,3373.0
34108.0,830.0,616.0,69.0,1143.0,171.0,21.0,1.0,201.0,2.0,62838.0,65892.0,2853.0
33949.0,698.0,527.0,57.0,996.0,140.0,33.0,1.0,204.0,0.0,63395.0,66051.0,2452.0
33782.0,590.0,457.0,46.0,854.0,117.0,21.0,3.0,204.0,1.0,63925.0,66218.0,2089.0
33659.0,486.0,403.0,41.0,699.0,90.0,20.0,3.0,207.0,1.0,64391.0,66341.0,1743.0
33550.0,418.0,361.0,35.0,587.0,72.0,10.0,3.0,212.0,1.0,64751.0,66450.0,1487.0
33457.0,357.0,322.0,31.0,505.0,57.0,13.0,1.0,216.0,1.0,65040.0,66543.0,1287.0
33366.0,313.0,269.0,20.0,441.0,53.0,6.0,0.0,218.0,1.0,65313.0,66634.0,1103.0
33306.0,266.0,229.0,15.0,373.0,43.0,7.0,0.0,218.0,0.0,65543.0,66694.0,933.0
33256.0,240.0,173.0,10.0,328.0,32.0,6.0,0.0,220.0,0.0,65735.0,66744.0,789.0
33212.0,207.0,140.0,5.0,296.0,28.0,3.0,0.0,220.0,0.0,65889.0,66788.0,679.0
33177.0,188.0,115.0,5.0,249.0,22.0,2.0,0.0,220.0,0.0,66022.0,66823.0,581.0
33150.0,153.0,88.0,5.0,193.0,12.0,2.0,0.0,220.0,0.0,66177.0,66850.0,453.0
33120.0,132.0,75.0,4.0,155.0,8.0,2.0,1.0,220.0,0.0,66283.0,66880.0,377.0
33099.0,111.0,62.0,3.0,126.0,5.0,0.0,0.0,221.0,0.0,66373.0,66901.0,307.0
33088.0,97.0,51.0,2.0,93.0,5.0,1.0,0.0,221.0,0.0,66442.0,66912.0,249.0
33074.0,77.0,42.0,2.0,83.0,4.0,1.0,0.0,221.0,0.0,66496.0,66926.0,209.0
33067.0,60.0,36.0,1.0,68.0,3.0,0.0,0.0,221.0,0.0,66544.0,66933.0,168.0
33059.0,48.0,29.0,0.0,52.0,4.0,0.0,0.0,221.0,0.0,66587.0,66941.0,133.0
33050.0,40.0,19.0,0.0,51.0,4.0,0.0,0.0,221.0,0.0,66615.0,66950.0,114.0
33042.0,32.0,14.0,1.0,47.0,2.0,1.0,0.0,221.0,0.0,66640.0,66958.0,97.0
33035.0,26.0,13.0,1.0,39.0,1.0,1.0,0.0,221.0,0.0,66663.0,66965.0,81.0
33029.0,24.0,12.0,1.0,25.0,0.0,0.0,0.0,221.0,0.0,66688.0,66971.0,62.0
33026.0,20.0,13.0,0.0,23.0,1.0,0.0,0.0,221.0,0.0,66696.0,66974.0,57.0
33023.0,19.0,14.0,0.0,12.0,1.0,0.0,0.0,221.0,0.0,66710.0,66977.0,46.0
33020.0,14.0,12.0,0.0,12.0,1.0,0.0,0.0,221.0,0.0,66720.0,66980.0,39.0
33018.0,11.0,10.0,0.0,13.0,1.0,0.0,0.0,221.0,0.0,66726.0,66982.0,35.0
33015.0,8.0,8.0,0.0,10.0,1.0,0.0,0.0,221.0,0.0,66737.0,66985.0,27.0
33014.0,7.0,8.0,0.0,9.0,1.0,0.0,0.0,221.0,0.0,66740.0,66986.0,25.0
33013.0,6.0,1.0,0.0,14.0,1.0,0.0,0.0,221.0,0.0,66744.0,66987.0,22.0
33011.0,7.0,1.0,0.0,11.0,0.0,1.0,0.0,221.0,0.0,66748.0,66989.0,20.0
33009.0,6.0,3.0,0.0,9.0,0.0,0.0,0.0,221.0,0.0,66752.0,66991.0,18.0
33009.0,4.0,3.0,0.0,7.0,0.0,0.0,0.0,221.0,0.0,66756.0,66991.0,14.0
33009.0,3.0,2.0,0.0,6.0,0.0,0.0,0.0,221.0,0.0,66759.0,66991.0,11.0
33007.0,5.0,1.0,0.0,4.0,0.0,0.0,0.0,221.0,0.0,66762.0,66993.0,10.0
33007.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,221.0,0.0,66765.0,66993.0,7.0
33006.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,221.0,0.0,66766.0,66994.0,7.0
33006.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,221.0,0.0,66767.0,66994.0,6.0
33006.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,221.0,0.0,66769.0,66994.0,4.0
33006.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66771.0,66994.0,2.0
33006.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66771.0,66994.0,2.0
33006.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66771.0,66994.0,2.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
33006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,66773.0,66994.0,0.0
