SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE
98886.0,243.0,311.0,57.0,173.0,19.0,0.0,0.0,2.0,0.0,309.0,1114.0,803.0
98707.0,281.0,363.0,57.0,196.0,28.0,0.0,0.0,2.0,0.0,366.0,1293.0,925.0
98464.0,328.0,419.0,61.0,241.0,38.0,3.0,0.0,2.0,0.0,444.0,1536.0,1090.0
98153.0,397.0,527.0,78.0,263.0,43.0,1.0,0.0,2.0,0.0,536.0,1847.0,1309.0
97835.0,451.0,599.0,98.0,330.0,49.0,2.0,0.0,2.0,0.0,634.0,2165.0,1529.0
97451.0,542.0,708.0,105.0,365.0,67.0,3.0,0.0,2.0,0.0,757.0,2549.0,1790.0
97018.0,618.0,819.0,131.0,435.0,78.0,5.0,0.0,2.0,0.0,894.0,2982.0,2086.0
96520.0,701.0,923.0,152.0,515.0,91.0,4.0,1.0,3.0,0.0,1090.0,3480.0,2387.0
95952.0,815.0,1029.0,175.0,618.0,110.0,8.0,0.0,4.0,0.0,1289.0,4048.0,2755.0
95236.0,953.0,1225.0,212.0,724.0,132.0,8.0,0.0,4.0,0.0,1506.0,4764.0,3254.0
94428.0,1125.0,1437.0,243.0,802.0,155.0,12.0,1.0,4.0,0.0,1793.0,5572.0,3775.0
93550.0,1270.0,1661.0,278.0,909.0,175.0,12.0,0.0,4.0,1.0,2140.0,6450.0,4306.0
92493.0,1432.0,1985.0,310.0,1060.0,190.0,9.0,4.0,5.0,0.0,2512.0,7507.0,4990.0
91352.0,1659.0,2239.0,336.0,1246.0,226.0,11.0,1.0,9.0,0.0,2921.0,8648.0,5718.0
89975.0,1923.0,2602.0,365.0,1408.0,269.0,13.0,0.0,12.0,0.0,3433.0,10025.0,6580.0
88510.0,2189.0,2888.0,408.0,1667.0,292.0,14.0,1.0,15.0,0.0,4016.0,11490.0,7459.0
86911.0,2481.0,3140.0,492.0,1942.0,327.0,17.0,0.0,16.0,0.0,4674.0,13089.0,8399.0
85081.0,2745.0,3591.0,551.0,2215.0,365.0,24.0,1.0,17.0,0.0,5410.0,14919.0,9492.0
83113.0,3025.0,4038.0,579.0,2472.0,426.0,19.0,1.0,20.0,0.0,6307.0,16887.0,10560.0
80944.0,3360.0,4438.0,628.0,2745.0,479.0,21.0,1.0,23.0,0.0,7361.0,19056.0,11672.0
78566.0,3720.0,4838.0,728.0,3083.0,523.0,31.0,1.0,25.0,0.0,8485.0,21434.0,12924.0
76096.0,4094.0,5273.0,748.0,3416.0,578.0,31.0,3.0,28.0,0.0,9733.0,23904.0,14143.0
73600.0,4368.0,5538.0,790.0,3825.0,632.0,28.0,3.0,31.0,2.0,11183.0,26400.0,15186.0
70933.0,4691.0,5812.0,839.0,4227.0,684.0,35.0,1.0,35.0,1.0,12742.0,29067.0,16290.0
68160.0,4966.0,6073.0,845.0,4665.0,742.0,43.0,1.0,38.0,0.0,14467.0,31840.0,17335.0
65464.0,5221.0,6241.0,840.0,4947.0,810.0,37.0,2.0,41.0,0.0,16397.0,34536.0,18098.0
62808.0,5365.0,6281.0,801.0,5260.0,872.0,53.0,1.0,46.0,0.0,18513.0,37192.0,18633.0
60055.0,5523.0,6313.0,866.0,5492.0,873.0,52.0,2.0,50.0,1.0,20773.0,39945.0,19122.0
57456.0,5618.0,6207.0,867.0,5739.0,890.0,53.0,3.0,54.0,0.0,23113.0,42544.0,19377.0
54892.0,5600.0,6181.0,865.0,5837.0,877.0,48.0,4.0,61.0,0.0,25635.0,45108.0,19412.0
52625.0,5496.0,5940.0,816.0,5889.0,887.0,61.0,3.0,65.0,0.0,28218.0,47375.0,19092.0
50527.0,5323.0,5678.0,746.0,5850.0,918.0,69.0,1.0,74.0,0.0,30814.0,49473.0,18585.0
48516.0,5064.0,5298.0,660.0,5851.0,945.0,83.0,2.0,82.0,1.0,33498.0,51484.0,17904.0
46661.0,4771.0,4978.0,631.0,5747.0,909.0,66.0,1.0,88.0,1.0,36147.0,53339.0,17104.0
45034.0,4491.0,4557.0,582.0,5540.0,847.0,62.0,7.0,98.0,0.0,38782.0,54966.0,16086.0
43555.0,4174.0,4110.0,519.0,5343.0,798.0,63.0,3.0,104.0,5.0,41326.0,56445.0,15015.0
42253.0,3842.0,3723.0,469.0,4985.0,754.0,71.0,7.0,106.0,1.0,43789.0,57747.0,13852.0
41076.0,3481.0,3417.0,412.0,4628.0,698.0,76.0,2.0,118.0,3.0,46089.0,58924.0,12717.0
40107.0,3164.0,3027.0,363.0,4246.0,638.0,78.0,7.0,124.0,1.0,48245.0,59893.0,11524.0
39177.0,2818.0,2746.0,327.0,3764.0,566.0,72.0,6.0,130.0,3.0,50391.0,60823.0,10302.0
38416.0,2521.0,2403.0,270.0,3407.0,531.0,70.0,6.0,137.0,2.0,52237.0,61584.0,9210.0
37681.0,2259.0,2143.0,249.0,3092.0,454.0,60.0,4.0,151.0,0.0,53907.0,62319.0,8261.0
37115.0,1980.0,1786.0,232.0,2824.0,393.0,54.0,6.0,159.0,0.0,55451.0,62885.0,7275.0
36641.0,1733.0,1546.0,195.0,2524.0,352.0,42.0,9.0,173.0,0.0,56785.0,63359.0,6401.0
36215.0,1515.0,1386.0,154.0,2212.0,311.0,38.0,4.0,180.0,3.0,57982.0,63785.0,5623.0
35854.0,1312.0,1157.0,121.0,1977.0,276.0,38.0,2.0,186.0,3.0,59074.0,64146.0,4886.0
35536.0,1141.0,999.0,97.0,1698.0,241.0,33.0,1.0,190.0,0.0,60064.0,64464.0,4210.0
35250.0,1006.0,860.0,89.0,1447.0,192.0,26.0,0.0,193.0,0.0,60937.0,64750.0,3620.0
35017.0,890.0,763.0,69.0,1243.0,173.0,25.0,1.0,197.0,0.0,61622.0,64983.0,3164.0
34831.0,762.0,630.0,62.0,1099.0,138.0,17.0,1.0,202.0,0.0,62258.0,65169.0,2709.0
34663.0,642.0,538.0,54.0,929.0,116.0,20.0,1.0,203.0,1.0,62833.0,65337.0,2301.0
34511.0,553.0,462.0,42.0,801.0,99.0,14.0,1.0,204.0,0.0,63313.0,65489.0,1972.0
34389.0,470.0,392.0,37.0,692.0,86.0,11.0,2.0,206.0,0.0,63715.0,65611.0,1690.0
34303.0,397.0,331.0,34.0,611.0,67.0,14.0,0.0,209.0,0.0,64034.0,65697.0,1454.0
34218.0,338.0,287.0,31.0,497.0,50.0,9.0,1.0,210.0,0.0,64359.0,65782.0,1213.0
34151.0,275.0,232.0,27.0,420.0,42.0,10.0,1.0,212.0,0.0,64630.0,65849.0,1007.0
34099.0,231.0,189.0,20.0,354.0,39.0,10.0,0.0,214.0,0.0,64844.0,65901.0,843.0
34043.0,199.0,158.0,13.0,310.0,37.0,8.0,0.0,216.0,0.0,65016.0,65957.0,725.0
34006.0,167.0,130.0,11.0,271.0,33.0,5.0,0.0,218.0,0.0,65159.0,65994.0,617.0
33975.0,144.0,114.0,9.0,213.0,30.0,2.0,0.0,219.0,0.0,65294.0,66025.0,512.0
33947.0,126.0,100.0,10.0,166.0,21.0,3.0,0.0,219.0,0.0,65408.0,66053.0,426.0
33931.0,97.0,74.0,11.0,153.0,13.0,6.0,1.0,219.0,0.0,65495.0,66069.0,355.0
33914.0,77.0,63.0,8.0,135.0,12.0,5.0,1.0,220.0,0.0,65565.0,66086.0,301.0
33896.0,63.0,55.0,5.0,112.0,12.0,5.0,0.0,220.0,1.0,65631.0,66104.0,253.0
33882.0,51.0,54.0,1.0,90.0,13.0,5.0,1.0,220.0,0.0,65683.0,66118.0,215.0
33869.0,43.0,46.0,0.0,67.0,9.0,2.0,4.0,220.0,0.0,65740.0,66131.0,171.0
33856.0,37.0,39.0,1.0,53.0,6.0,1.0,0.0,224.0,1.0,65782.0,66144.0,138.0
33847.0,31.0,32.0,1.0,51.0,5.0,1.0,0.0,224.0,0.0,65808.0,66153.0,121.0
33844.0,26.0,21.0,1.0,47.0,4.0,0.0,1.0,224.0,0.0,65832.0,66156.0,100.0
33837.0,24.0,17.0,1.0,42.0,4.0,0.0,0.0,225.0,0.0,65850.0,66163.0,88.0
33831.0,23.0,19.0,1.0,34.0,1.0,2.0,0.0,225.0,0.0,65864.0,66169.0,80.0
33825.0,23.0,15.0,0.0,27.0,1.0,1.0,0.0,225.0,0.0,65883.0,66175.0,67.0
33823.0,17.0,10.0,0.0,26.0,1.0,1.0,0.0,225.0,0.0,65897.0,66177.0,55.0
33823.0,14.0,6.0,0.0,22.0,1.0,1.0,0.0,225.0,0.0,65908.0,66177.0,44.0
33818.0,14.0,6.0,1.0,15.0,1.0,0.0,0.0,226.0,0.0,65919.0,66182.0,37.0
33817.0,10.0,6.0,1.0,13.0,0.0,0.0,0.0,226.0,0.0,65927.0,66183.0,30.0
33817.0,10.0,5.0,1.0,10.0,0.0,0.0,0.0,226.0,0.0,65931.0,66183.0,26.0
33816.0,8.0,5.0,0.0,9.0,1.0,0.0,0.0,226.0,0.0,65935.0,66184.0,23.0
33815.0,3.0,5.0,0.0,6.0,1.0,0.0,0.0,226.0,0.0,65944.0,66185.0,15.0
33814.0,3.0,3.0,0.0,4.0,1.0,0.0,0.0,226.0,0.0,65949.0,66186.0,11.0
33814.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,226.0,0.0,65952.0,66186.0,8.0
33814.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,226.0,0.0,65953.0,66186.0,7.0
33813.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,226.0,0.0,65954.0,66187.0,7.0
33812.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,226.0,0.0,65956.0,66188.0,6.0
33811.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,226.0,0.0,65958.0,66189.0,5.0
33811.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,226.0,0.0,65958.0,66189.0,5.0
33811.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,226.0,0.0,65958.0,66189.0,5.0
33811.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,226.0,0.0,65960.0,66189.0,3.0
33811.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,226.0,0.0,65960.0,66189.0,3.0
33811.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,226.0,0.0,65960.0,66189.0,3.0
33811.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,226.0,0.0,65962.0,66189.0,1.0
33811.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,226.0,0.0,65962.0,66189.0,1.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
33811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,65963.0,66189.0,0.0
