SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE
99204.0,175.0,234.0,38.0,112.0,21.0,1.0,0.0,0.0,0.0,215.0,796.0,581.0
99044.0,199.0,315.0,43.0,118.0,24.0,2.0,0.0,0.0,0.0,255.0,956.0,701.0
98894.0,217.0,344.0,50.0,148.0,29.0,1.0,0.0,1.0,0.0,316.0,1106.0,789.0
98697.0,249.0,388.0,67.0,184.0,30.0,2.0,0.0,1.0,0.0,382.0,1303.0,920.0
98462.0,292.0,424.0,75.0,261.0,40.0,4.0,0.0,1.0,0.0,441.0,1538.0,1096.0
98175.0,348.0,509.0,84.0,311.0,43.0,5.0,0.0,1.0,0.0,524.0,1825.0,1300.0
97846.0,413.0,614.0,98.0,326.0,54.0,2.0,0.0,3.0,0.0,644.0,2154.0,1507.0
97487.0,485.0,705.0,115.0,349.0,64.0,2.0,0.0,4.0,0.0,789.0,2513.0,1720.0
97115.0,548.0,747.0,135.0,442.0,70.0,5.0,0.0,4.0,0.0,934.0,2885.0,1947.0
96620.0,653.0,881.0,139.0,520.0,88.0,3.0,0.0,5.0,0.0,1091.0,3380.0,2284.0
95995.0,791.0,1067.0,160.0,570.0,109.0,6.0,0.0,5.0,0.0,1297.0,4005.0,2703.0
95342.0,927.0,1253.0,182.0,654.0,132.0,4.0,1.0,5.0,0.0,1500.0,4658.0,3153.0
94625.0,1052.0,1428.0,201.0,760.0,142.0,7.0,0.0,6.0,0.0,1779.0,5375.0,3590.0
93749.0,1200.0,1634.0,233.0,910.0,166.0,5.0,0.0,8.0,0.0,2095.0,6251.0,4148.0
92750.0,1375.0,1882.0,283.0,1034.0,167.0,7.0,1.0,8.0,0.0,2493.0,7250.0,4749.0
91661.0,1577.0,2118.0,319.0,1223.0,210.0,10.0,0.0,9.0,0.0,2873.0,8339.0,5457.0
90389.0,1809.0,2448.0,373.0,1386.0,237.0,12.0,0.0,10.0,0.0,3336.0,9611.0,6265.0
88969.0,2049.0,2802.0,421.0,1582.0,265.0,18.0,1.0,10.0,0.0,3883.0,11031.0,7138.0
87397.0,2322.0,3147.0,457.0,1786.0,313.0,11.0,1.0,12.0,0.0,4554.0,12603.0,8037.0
85777.0,2555.0,3445.0,511.0,2064.0,343.0,16.0,0.0,13.0,0.0,5276.0,14223.0,8934.0
83813.0,2866.0,3829.0,589.0,2396.0,389.0,14.0,3.0,13.0,0.0,6088.0,16187.0,10086.0
81715.0,3232.0,4194.0,647.0,2722.0,435.0,30.0,1.0,14.0,1.0,7009.0,18285.0,11262.0
79508.0,3531.0,4633.0,648.0,3035.0,498.0,21.0,2.0,17.0,0.0,8107.0,20492.0,12368.0
77192.0,3882.0,4970.0,686.0,3351.0,562.0,26.0,1.0,21.0,0.0,9309.0,22808.0,13478.0
74747.0,4168.0,5287.0,733.0,3710.0,591.0,28.0,4.0,22.0,0.0,10710.0,25253.0,14521.0
72167.0,4453.0,5600.0,760.0,4052.0,664.0,27.0,3.0,25.0,0.0,12249.0,27833.0,15559.0
69407.0,4783.0,5928.0,815.0,4355.0,708.0,32.0,1.0,30.0,1.0,13940.0,30593.0,16623.0
66745.0,5006.0,6145.0,855.0,4704.0,745.0,40.0,0.0,32.0,0.0,15728.0,33255.0,17495.0
64114.0,5149.0,6196.0,832.0,5044.0,791.0,40.0,2.0,35.0,0.0,17797.0,35886.0,18054.0
61548.0,5277.0,6222.0,794.0,5274.0,847.0,61.0,1.0,38.0,1.0,19937.0,38452.0,18477.0
59013.0,5403.0,6126.0,800.0,5582.0,880.0,55.0,7.0,40.0,0.0,22094.0,40987.0,18853.0
56551.0,5425.0,6003.0,776.0,5737.0,911.0,45.0,0.0,50.0,2.0,24500.0,43449.0,18899.0
54249.0,5356.0,5798.0,774.0,5778.0,882.0,48.0,4.0,57.0,0.0,27054.0,45751.0,18640.0
52199.0,5208.0,5464.0,742.0,5743.0,862.0,54.0,3.0,61.0,2.0,29662.0,47801.0,18078.0
50217.0,4973.0,5178.0,688.0,5738.0,854.0,60.0,1.0,62.0,3.0,32226.0,49783.0,17495.0
48434.0,4745.0,4889.0,615.0,5500.0,846.0,80.0,2.0,66.0,0.0,34823.0,51566.0,16677.0
46850.0,4400.0,4502.0,561.0,5335.0,842.0,81.0,3.0,74.0,0.0,37352.0,53150.0,15724.0
45381.0,4094.0,4134.0,507.0,5069.0,805.0,76.0,4.0,83.0,1.0,39846.0,54619.0,14690.0
44061.0,3789.0,3710.0,470.0,4805.0,716.0,96.0,4.0,94.0,2.0,42253.0,55939.0,13592.0
42877.0,3489.0,3360.0,421.0,4485.0,671.0,70.0,5.0,105.0,1.0,44516.0,57123.0,12502.0
41821.0,3206.0,3025.0,377.0,4173.0,617.0,60.0,7.0,116.0,1.0,46597.0,58179.0,11466.0
40936.0,2916.0,2675.0,321.0,3819.0,570.0,46.0,4.0,129.0,3.0,48581.0,59064.0,10354.0
40192.0,2569.0,2378.0,273.0,3387.0,500.0,72.0,2.0,132.0,3.0,50492.0,59808.0,9184.0
39538.0,2294.0,2042.0,237.0,3093.0,447.0,39.0,6.0,138.0,0.0,52166.0,60462.0,8158.0
38944.0,2085.0,1760.0,202.0,2791.0,392.0,53.0,4.0,145.0,1.0,53623.0,61056.0,7288.0
38439.0,1838.0,1495.0,171.0,2506.0,348.0,40.0,4.0,155.0,1.0,55003.0,61561.0,6403.0
38029.0,1617.0,1281.0,150.0,2196.0,293.0,38.0,4.0,162.0,1.0,56229.0,61971.0,5580.0
37615.0,1461.0,1128.0,132.0,1877.0,250.0,36.0,5.0,165.0,1.0,57330.0,62385.0,4890.0
37292.0,1253.0,1003.0,116.0,1612.0,194.0,40.0,1.0,172.0,0.0,58317.0,62708.0,4219.0
37016.0,1099.0,870.0,99.0,1408.0,180.0,20.0,2.0,174.0,0.0,59132.0,62984.0,3678.0
36765.0,934.0,778.0,70.0,1198.0,173.0,13.0,4.0,180.0,0.0,59885.0,63235.0,3170.0
36582.0,792.0,654.0,51.0,1055.0,145.0,14.0,1.0,185.0,2.0,60519.0,63418.0,2714.0
36403.0,676.0,548.0,42.0,934.0,119.0,14.0,2.0,186.0,0.0,61076.0,63597.0,2335.0
36254.0,574.0,496.0,34.0,781.0,111.0,7.0,0.0,189.0,0.0,61554.0,63746.0,2003.0
36106.0,482.0,438.0,38.0,685.0,79.0,14.0,0.0,189.0,0.0,61969.0,63894.0,1736.0
36002.0,389.0,385.0,38.0,589.0,59.0,9.0,0.0,191.0,0.0,62338.0,63998.0,1469.0
35903.0,342.0,339.0,30.0,516.0,53.0,6.0,1.0,191.0,0.0,62619.0,64097.0,1287.0
35836.0,286.0,282.0,24.0,453.0,43.0,9.0,1.0,191.0,0.0,62875.0,64164.0,1098.0
35767.0,253.0,238.0,16.0,399.0,48.0,3.0,1.0,192.0,0.0,63083.0,64233.0,958.0
35698.0,227.0,209.0,11.0,351.0,34.0,8.0,0.0,194.0,0.0,63268.0,64302.0,840.0
35642.0,199.0,178.0,7.0,315.0,31.0,4.0,0.0,196.0,0.0,63428.0,64358.0,734.0
35591.0,173.0,153.0,10.0,257.0,27.0,3.0,0.0,196.0,0.0,63590.0,64409.0,623.0
35558.0,151.0,123.0,7.0,224.0,16.0,5.0,0.0,198.0,0.0,63718.0,64442.0,526.0
35532.0,132.0,101.0,5.0,178.0,16.0,3.0,0.0,198.0,0.0,63835.0,64468.0,435.0
35507.0,111.0,85.0,1.0,159.0,14.0,6.0,1.0,198.0,0.0,63918.0,64493.0,377.0
35496.0,81.0,68.0,2.0,138.0,11.0,2.0,1.0,199.0,0.0,64002.0,64504.0,303.0
35487.0,70.0,52.0,3.0,115.0,8.0,1.0,0.0,201.0,0.0,64063.0,64513.0,249.0
35469.0,58.0,47.0,5.0,102.0,5.0,0.0,0.0,201.0,0.0,64113.0,64531.0,217.0
35456.0,46.0,35.0,6.0,84.0,3.0,1.0,0.0,201.0,0.0,64168.0,64544.0,175.0
35447.0,34.0,31.0,6.0,62.0,3.0,0.0,0.0,201.0,0.0,64216.0,64553.0,136.0
35440.0,21.0,24.0,6.0,52.0,3.0,1.0,0.0,201.0,0.0,64252.0,64560.0,107.0
35436.0,18.0,22.0,4.0,42.0,5.0,0.0,0.0,201.0,0.0,64272.0,64564.0,91.0
35429.0,16.0,22.0,3.0,30.0,5.0,0.0,0.0,201.0,0.0,64294.0,64571.0,76.0
35425.0,14.0,20.0,2.0,25.0,6.0,0.0,0.0,201.0,0.0,64307.0,64575.0,67.0
35420.0,17.0,15.0,0.0,24.0,6.0,0.0,0.0,201.0,0.0,64317.0,64580.0,62.0
35416.0,14.0,12.0,0.0,24.0,4.0,1.0,0.0,201.0,0.0,64328.0,64584.0,55.0
35411.0,16.0,10.0,0.0,19.0,3.0,0.0,0.0,201.0,0.0,64340.0,64589.0,48.0
35410.0,14.0,9.0,0.0,13.0,2.0,0.0,0.0,201.0,0.0,64351.0,64590.0,38.0
35407.0,13.0,7.0,0.0,12.0,0.0,0.0,0.0,201.0,0.0,64360.0,64593.0,32.0
35407.0,11.0,4.0,0.0,11.0,0.0,0.0,0.0,201.0,0.0,64366.0,64593.0,26.0
35407.0,9.0,3.0,0.0,8.0,0.0,0.0,0.0,201.0,0.0,64372.0,64593.0,20.0
35406.0,7.0,3.0,0.0,7.0,0.0,0.0,0.0,201.0,0.0,64376.0,64594.0,17.0
35405.0,4.0,2.0,0.0,7.0,0.0,0.0,0.0,201.0,0.0,64381.0,64595.0,13.0
35405.0,4.0,2.0,0.0,6.0,0.0,0.0,0.0,201.0,0.0,64382.0,64595.0,12.0
35405.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,201.0,0.0,64388.0,64595.0,6.0
35405.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,201.0,0.0,64390.0,64595.0,4.0
35405.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,201.0,0.0,64391.0,64595.0,3.0
35405.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,201.0,0.0,64392.0,64595.0,2.0
35405.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,201.0,0.0,64392.0,64595.0,2.0
35405.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,201.0,0.0,64393.0,64595.0,1.0
35405.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,201.0,0.0,64393.0,64595.0,1.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
35405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,64394.0,64595.0,0.0
