SUSCEPTIBLE,ASYMPTOMATIC,PRESYMPTOMATIC_MILD,PRESYMPTOMATIC_SEVERE,MILD_SYMPTOMS,SEVERE_SYMPTOMS,HOSPITALIZED,CRITICAL_ICU,DEATH,HOSPITALIZED_RECOVERING,RECOVERED,INFECTED,ACTIVE
98466.0,307.0,419.0,81.0,246.0,46.0,1.0,0.0,1.0,0.0,433.0,1534.0,1100.0
98169.0,364.0,512.0,89.0,283.0,58.0,2.0,0.0,1.0,0.0,522.0,1831.0,1308.0
97843.0,415.0,616.0,111.0,303.0,68.0,3.0,0.0,1.0,0.0,640.0,2157.0,1516.0
97464.0,495.0,714.0,134.0,367.0,71.0,12.0,0.0,1.0,0.0,742.0,2536.0,1793.0
97028.0,576.0,826.0,145.0,424.0,93.0,5.0,1.0,1.0,0.0,901.0,2972.0,2070.0
96508.0,661.0,966.0,164.0,498.0,109.0,6.0,1.0,2.0,0.0,1085.0,3492.0,2405.0
95904.0,780.0,1146.0,184.0,580.0,119.0,4.0,1.0,3.0,0.0,1279.0,4096.0,2814.0
95178.0,937.0,1313.0,211.0,701.0,127.0,8.0,1.0,3.0,1.0,1520.0,4822.0,3299.0
94360.0,1131.0,1518.0,243.0,815.0,148.0,7.0,0.0,3.0,1.0,1774.0,5640.0,3863.0
93495.0,1294.0,1706.0,270.0,962.0,176.0,6.0,0.0,3.0,0.0,2088.0,6505.0,4414.0
92440.0,1519.0,1929.0,306.0,1143.0,200.0,10.0,1.0,4.0,0.0,2448.0,7560.0,5108.0
91214.0,1708.0,2280.0,355.0,1292.0,233.0,10.0,0.0,5.0,0.0,2903.0,8786.0,5878.0
89974.0,1894.0,2560.0,383.0,1450.0,264.0,17.0,0.0,5.0,0.0,3453.0,10026.0,6568.0
88504.0,2168.0,2873.0,425.0,1668.0,296.0,12.0,1.0,6.0,0.0,4047.0,11496.0,7443.0
86834.0,2445.0,3218.0,483.0,1924.0,351.0,11.0,1.0,7.0,1.0,4725.0,13166.0,8434.0
85067.0,2788.0,3506.0,538.0,2228.0,392.0,22.0,2.0,9.0,2.0,5446.0,14933.0,9478.0
83032.0,3125.0,3960.0,594.0,2496.0,434.0,18.0,0.0,12.0,0.0,6329.0,16968.0,10627.0
80860.0,3454.0,4402.0,649.0,2788.0,468.0,19.0,2.0,13.0,0.0,7345.0,19140.0,11782.0
78629.0,3753.0,4775.0,699.0,3071.0,521.0,34.0,0.0,17.0,0.0,8501.0,21371.0,12853.0
76236.0,4065.0,5102.0,728.0,3456.0,583.0,36.0,0.0,19.0,0.0,9775.0,23764.0,13970.0
73646.0,4366.0,5475.0,802.0,3837.0,633.0,34.0,0.0,23.0,0.0,11184.0,26354.0,15147.0
70976.0,4665.0,5806.0,839.0,4199.0,699.0,31.0,3.0,28.0,0.0,12754.0,29024.0,16242.0
68284.0,4873.0,6048.0,883.0,4583.0,741.0,44.0,2.0,30.0,1.0,14511.0,31716.0,17175.0
65581.0,5019.0,6246.0,917.0,4912.0,792.0,42.0,3.0,34.0,0.0,16454.0,34419.0,17931.0
62843.0,5201.0,6379.0,926.0,5263.0,839.0,45.0,4.0,39.0,0.0,18461.0,37157.0,18657.0
60152.0,5351.0,6443.0,919.0,5501.0,871.0,53.0,2.0,45.0,1.0,20662.0,39848.0,19141.0
57675.0,5399.0,6284.0,848.0,5754.0,922.0,54.0,1.0,47.0,1.0,23015.0,42325.0,19263.0
55263.0,5345.0,6101.0,789.0,5875.0,968.0,47.0,4.0,52.0,1.0,25555.0,44737.0,19130.0
52914.0,5291.0,5942.0,751.0,5982.0,986.0,77.0,2.0,59.0,0.0,27996.0,47086.0,19031.0
50703.0,5199.0,5708.0,729.0,5918.0,956.0,77.0,6.0,63.0,0.0,30641.0,49297.0,18593.0
48705.0,5021.0,5476.0,646.0,5837.0,933.0,84.0,4.0,69.0,3.0,33222.0,51295.0,18004.0
46782.0,4816.0,5119.0,627.0,5744.0,903.0,71.0,7.0,78.0,0.0,35853.0,53218.0,17287.0
45176.0,4512.0,4708.0,562.0,5505.0,856.0,87.0,6.0,86.0,1.0,38501.0,54824.0,16237.0
43647.0,4232.0,4280.0,521.0,5359.0,765.0,101.0,4.0,100.0,1.0,40990.0,56353.0,15263.0
42248.0,3941.0,3947.0,463.0,4982.0,723.0,66.0,5.0,110.0,2.0,43513.0,57752.0,14129.0
41077.0,3606.0,3514.0,417.0,4709.0,670.0,81.0,3.0,116.0,2.0,45805.0,58923.0,13002.0
40064.0,3287.0,3129.0,360.0,4348.0,599.0,63.0,8.0,125.0,1.0,48016.0,59936.0,11795.0
39170.0,2924.0,2822.0,316.0,3943.0,554.0,64.0,2.0,134.0,3.0,50068.0,60830.0,10628.0
38355.0,2611.0,2487.0,288.0,3599.0,481.0,70.0,1.0,142.0,0.0,51966.0,61645.0,9537.0
37659.0,2350.0,2189.0,237.0,3232.0,424.0,67.0,3.0,151.0,0.0,53688.0,62341.0,8502.0
37053.0,2068.0,1910.0,208.0,2884.0,376.0,58.0,5.0,156.0,2.0,55280.0,62947.0,7511.0
36555.0,1813.0,1633.0,165.0,2563.0,353.0,41.0,9.0,167.0,2.0,56699.0,63445.0,6579.0
36122.0,1569.0,1406.0,139.0,2278.0,317.0,39.0,5.0,173.0,6.0,57946.0,63878.0,5759.0
35736.0,1381.0,1207.0,121.0,2036.0,272.0,48.0,5.0,179.0,1.0,59014.0,64264.0,5071.0
35378.0,1221.0,1044.0,107.0,1755.0,226.0,33.0,2.0,183.0,2.0,60049.0,64622.0,4390.0
35095.0,1053.0,910.0,89.0,1504.0,194.0,32.0,4.0,189.0,0.0,60930.0,64905.0,3786.0
34857.0,916.0,764.0,79.0,1320.0,158.0,29.0,0.0,193.0,3.0,61681.0,65143.0,3269.0
34669.0,785.0,629.0,62.0,1118.0,135.0,25.0,2.0,197.0,0.0,62378.0,65331.0,2756.0
34468.0,694.0,546.0,46.0,978.0,124.0,14.0,1.0,199.0,2.0,62928.0,65532.0,2405.0
34313.0,598.0,487.0,31.0,816.0,102.0,19.0,1.0,201.0,0.0,63432.0,65687.0,2054.0
34203.0,503.0,415.0,18.0,697.0,93.0,16.0,0.0,205.0,0.0,63850.0,65797.0,1742.0
34118.0,443.0,311.0,14.0,623.0,82.0,14.0,2.0,205.0,0.0,64188.0,65882.0,1489.0
34016.0,390.0,278.0,16.0,534.0,66.0,11.0,1.0,208.0,1.0,64479.0,65984.0,1297.0
33938.0,325.0,228.0,17.0,475.0,42.0,12.0,0.0,211.0,0.0,64752.0,66062.0,1099.0
33880.0,285.0,194.0,15.0,384.0,34.0,4.0,0.0,212.0,0.0,64992.0,66120.0,916.0
33840.0,243.0,162.0,8.0,307.0,29.0,6.0,1.0,213.0,0.0,65191.0,66160.0,756.0
33810.0,184.0,133.0,7.0,254.0,19.0,8.0,0.0,214.0,0.0,65371.0,66190.0,605.0
33781.0,149.0,106.0,7.0,208.0,16.0,2.0,0.0,214.0,0.0,65517.0,66219.0,488.0
33741.0,118.0,101.0,10.0,172.0,14.0,0.0,1.0,215.0,0.0,65628.0,66259.0,416.0
33719.0,101.0,88.0,8.0,146.0,7.0,0.0,1.0,215.0,0.0,65715.0,66281.0,351.0
33695.0,81.0,73.0,9.0,133.0,6.0,1.0,0.0,215.0,1.0,65786.0,66305.0,304.0
33677.0,67.0,59.0,4.0,118.0,10.0,0.0,0.0,215.0,0.0,65850.0,66323.0,258.0
33664.0,50.0,53.0,7.0,95.0,9.0,0.0,0.0,215.0,0.0,65907.0,66336.0,214.0
33657.0,44.0,40.0,6.0,76.0,6.0,0.0,0.0,215.0,0.0,65956.0,66343.0,172.0
33645.0,39.0,36.0,6.0,64.0,7.0,0.0,0.0,215.0,0.0,65988.0,66355.0,152.0
33641.0,33.0,23.0,7.0,62.0,6.0,1.0,0.0,215.0,0.0,66012.0,66359.0,132.0
33633.0,30.0,16.0,6.0,53.0,6.0,0.0,0.0,215.0,0.0,66041.0,66367.0,111.0
33627.0,23.0,16.0,4.0,41.0,7.0,1.0,0.0,215.0,0.0,66066.0,66373.0,92.0
33627.0,15.0,11.0,1.0,31.0,9.0,0.0,0.0,215.0,0.0,66091.0,66373.0,67.0
33622.0,13.0,12.0,0.0,24.0,8.0,1.0,0.0,215.0,0.0,66105.0,66378.0,58.0
33621.0,9.0,10.0,0.0,16.0,6.0,1.0,0.0,215.0,0.0,66122.0,66379.0,42.0
33620.0,2.0,8.0,0.0,13.0,5.0,1.0,0.0,215.0,0.0,66136.0,66380.0,29.0
33618.0,4.0,6.0,0.0,13.0,1.0,1.0,0.0,215.0,0.0,66142.0,66382.0,25.0
33617.0,4.0,3.0,0.0,11.0,0.0,1.0,0.0,215.0,0.0,66149.0,66383.0,19.0
33617.0,3.0,3.0,0.0,6.0,0.0,0.0,0.0,216.0,0.0,66155.0,66383.0,12.0
33617.0,3.0,1.0,0.0,7.0,0.0,0.0,0.0,216.0,0.0,66156.0,66383.0,11.0
33617.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,216.0,0.0,66160.0,66383.0,7.0
33616.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,216.0,0.0,66162.0,66384.0,6.0
33615.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,216.0,0.0,66166.0,66385.0,3.0
33615.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,216.0,0.0,66166.0,66385.0,3.0
33615.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,216.0,0.0,66166.0,66385.0,3.0
33615.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66167.0,66385.0,2.0
33614.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,216.0,0.0,66168.0,66386.0,2.0
33613.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,216.0,0.0,66168.0,66387.0,3.0
33613.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,216.0,0.0,66168.0,66387.0,3.0
33613.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,216.0,0.0,66168.0,66387.0,3.0
33612.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66169.0,66388.0,3.0
33611.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66169.0,66389.0,4.0
33611.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,216.0,0.0,66169.0,66389.0,4.0
33611.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,216.0,0.0,66169.0,66389.0,4.0
33611.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,216.0,0.0,66169.0,66389.0,4.0
33609.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,216.0,0.0,66170.0,66391.0,5.0
33609.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,216.0,0.0,66171.0,66391.0,4.0
33609.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,216.0,0.0,66171.0,66391.0,4.0
33609.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,216.0,0.0,66171.0,66391.0,4.0
33609.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,216.0,0.0,66172.0,66391.0,3.0
33608.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,216.0,0.0,66172.0,66392.0,4.0
33608.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,216.0,0.0,66172.0,66392.0,4.0
33608.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,216.0,0.0,66172.0,66392.0,4.0
33608.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,216.0,0.0,66173.0,66392.0,3.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
33608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,66176.0,66392.0,0.0
